CAUSA_DEF,2015,2016,2017,2018,2019,2020,2021,2022,2023
M608,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
M609,3.0,1.0,2.0,2.0,3.0,0.0,3.0,1.0,1.0
M610,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
M611,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
M615,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
M619,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
M620,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
M621,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
M622,13.0,15.0,18.0,9.0,15.0,12.0,16.0,11.0,13.0
M623,439.0,450.0,483.0,392.0,471.0,583.0,711.0,690.0,570.0
M624,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
M625,12.0,10.0,15.0,14.0,15.0,12.0,22.0,24.0,81.0
M626,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
M628,26.0,33.0,32.0,46.0,34.0,17.0,41.0,48.0,70.0
M629,0.0,3.0,1.0,4.0,0.0,3.0,0.0,2.0,2.0
M650,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
M651,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
M658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
M663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
M674,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
M679,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
M709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
M711,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
M713,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
M719,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
M720,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
M722,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
M724,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
M726,295.0,371.0,360.0,368.0,396.0,384.0,479.0,458.0,484.0
M728,13.0,4.0,8.0,8.0,7.0,2.0,4.0,3.0,6.0
M729,28.0,23.0,18.0,22.0,26.0,16.0,20.0,26.0,29.0
M750,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
M759,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
M779,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
M790,18.0,2.0,4.0,5.0,2.0,3.0,1.0,3.0,2.0
M791,3.0,0.0,0.0,1.0,0.0,0.0,4.0,1.0,0.0
M792,4.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
M793,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
M796,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
M797,3.0,1.0,1.0,2.0,1.0,3.0,5.0,2.0,6.0
M798,12.0,9.0,5.0,16.0,19.0,13.0,22.0,31.0,26.0
M799,0.0,2.0,1.0,3.0,14.0,14.0,30.0,40.0,64.0
M800,0.0,2.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0
M802,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
M805,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
M808,1.0,3.0,1.0,3.0,2.0,5.0,4.0,3.0,2.0
M809,63.0,57.0,47.0,40.0,57.0,49.0,51.0,49.0,44.0
M810,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
M815,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
M816,1.0,1.0,0.0,1.0,2.0,1.0,0.0,0.0,1.0
M818,11.0,6.0,7.0,11.0,9.0,11.0,7.0,8.0,4.0
M819,123.0,116.0,109.0,101.0,108.0,121.0,98.0,130.0,93.0
M834,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
M839,1.0,1.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0
M840,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0
M841,4.0,2.0,0.0,2.0,1.0,3.0,1.0,3.0,1.0
M844,37.0,40.0,127.0,134.0,144.0,277.0,115.0,71.0,53.0
M848,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0
M849,0.0,2.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0
M850,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0
M852,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
M853,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
M855,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
M856,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0
M858,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
M859,0.0,2.0,1.0,5.0,3.0,3.0,3.0,2.0,1.0
M860,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
M861,2.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,2.0
M862,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0
M863,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
M866,6.0,9.0,6.0,6.0,8.0,5.0,7.0,6.0,11.0
M868,6.0,3.0,5.0,5.0,3.0,4.0,2.0,4.0,8.0
M869,79.0,94.0,99.0,96.0,74.0,99.0,92.0,107.0,110.0
M870,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
M871,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
M872,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
M878,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
M879,4.0,5.0,5.0,2.0,3.0,5.0,2.0,4.0,7.0
M880,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
M888,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
M889,1.0,2.0,4.0,2.0,1.0,4.0,1.0,1.0,0.0
M890,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
M894,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
M895,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,1.0
M898,9.0,9.0,2.0,6.0,6.0,3.0,6.0,10.0,6.0
M899,9.0,13.0,4.0,7.0,9.0,10.0,11.0,7.0,7.0
M911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
M925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
M929,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
M930,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
M938,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
M939,1.0,3.0,2.0,2.0,0.0,4.0,3.0,1.0,0.0
M940,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
M941,0.0,1.0,0.0,2.0,1.0,0.0,0.0,2.0,2.0
M942,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
M948,0.0,1.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0
M952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
M954,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
M993,1.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0
M995,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0
M998,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
N000,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
N001,0.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0,0.0
N002,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0
N003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0
N005,1.0,3.0,1.0,3.0,6.0,6.0,3.0,20.0,14.0
N006,0.0,0.0,1.0,1.0,0.0,0.0,0.0,5.0,2.0
N008,1.0,0.0,0.0,2.0,2.0,0.0,3.0,3.0,0.0
N009,523.0,829.0,1000.0,1100.0,1262.0,1063.0,1439.0,1781.0,1838.0
N018,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
N019,7.0,2.0,6.0,2.0,8.0,7.0,5.0,2.0,10.0
N020,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
N021,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
N022,1.0,0.0,1.0,0.0,2.0,0.0,2.0,0.0,0.0
N028,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0
N029,2.0,1.0,1.0,2.0,1.0,3.0,7.0,4.0,6.0
N031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0
N032,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
N038,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0
N039,119.0,112.0,101.0,115.0,153.0,209.0,139.0,101.0,91.0
N040,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
N041,0.0,0.0,1.0,1.0,0.0,1.0,0.0,2.0,0.0
N042,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
N043,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
N045,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
N048,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,2.0
N049,91.0,72.0,77.0,67.0,64.0,74.0,97.0,91.0,73.0
N051,5.0,5.0,2.0,3.0,2.0,1.0,2.0,8.0,7.0
N052,2.0,4.0,4.0,3.0,4.0,5.0,3.0,0.0,3.0
N053,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
N055,1.0,0.0,0.0,2.0,0.0,1.0,1.0,1.0,0.0
N056,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
N057,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0
N058,7.0,6.0,6.0,4.0,4.0,12.0,3.0,2.0,5.0
N059,75.0,77.0,94.0,99.0,78.0,100.0,79.0,39.0,31.0
N072,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
N079,0.0,1.0,1.0,0.0,0.0,1.0,2.0,1.0,0.0
N10X,158.0,177.0,183.0,213.0,227.0,208.0,227.0,233.0,266.0
N110,0.0,0.0,0.0,2.0,2.0,2.0,14.0,11.0,5.0
N111,2.0,5.0,5.0,13.0,24.0,24.0,43.0,48.0,58.0
N118,1.0,1.0,0.0,5.0,7.0,10.0,8.0,9.0,12.0
N119,119.0,112.0,130.0,122.0,119.0,189.0,151.0,105.0,88.0
N12X,525.0,601.0,656.0,658.0,729.0,683.0,719.0,761.0,810.0
N130,2.0,2.0,0.0,1.0,2.0,2.0,2.0,2.0,0.0
N131,0.0,0.0,0.0,2.0,0.0,1.0,2.0,1.0,0.0
N132,8.0,14.0,24.0,13.0,24.0,17.0,28.0,21.0,26.0
N133,53.0,58.0,47.0,51.0,54.0,59.0,47.0,63.0,85.0
N135,6.0,3.0,3.0,3.0,4.0,3.0,0.0,3.0,4.0
N136,7.0,7.0,11.0,6.0,12.0,7.0,10.0,7.0,6.0
N137,2.0,2.0,1.0,3.0,2.0,4.0,1.0,4.0,4.0
N138,8.0,10.0,6.0,7.0,7.0,5.0,3.0,6.0,8.0
N139,92.0,111.0,109.0,104.0,71.0,92.0,81.0,78.0,65.0
N140,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
N141,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
N142,2.0,0.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0
N143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
N144,2.0,1.0,2.0,3.0,4.0,2.0,0.0,2.0,2.0
N151,197.0,172.0,175.0,183.0,235.0,221.0,208.0,215.0,267.0
N158,1.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0
N159,22.0,32.0,36.0,44.0,46.0,51.0,54.0,54.0,47.0
N170,10.0,6.0,7.0,15.0,8.0,18.0,17.0,10.0,41.0
N171,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
N172,0.0,0.0,0.0,2.0,3.0,6.0,1.0,3.0,0.0
N178,3.0,2.0,5.0,3.0,1.0,4.0,3.0,2.0,9.0
N179,2007.0,2040.0,2016.0,1945.0,1838.0,2096.0,2068.0,1903.0,1734.0
N181,2.0,1.0,1.0,2.0,2.0,4.0,9.0,6.0,6.0
N182,3.0,3.0,8.0,3.0,6.0,8.0,6.0,13.0,18.0
N183,5.0,6.0,17.0,25.0,28.0,22.0,39.0,67.0,72.0
N184,18.0,33.0,41.0,46.0,47.0,65.0,66.0,57.0,94.0
N185,807.0,1492.0,1539.0,1768.0,2129.0,1829.0,1653.0,2117.0,2991.0
N189,8532.0,7830.0,7893.0,8220.0,8791.0,9260.0,8388.0,8287.0,9299.0
N19X,1912.0,1717.0,1640.0,1816.0,1777.0,2143.0,1893.0,1710.0,1664.0
N200,215.0,227.0,215.0,257.0,230.0,231.0,239.0,213.0,217.0
N201,9.0,9.0,4.0,14.0,8.0,11.0,9.0,9.0,19.0
N202,10.0,4.0,3.0,9.0,6.0,4.0,7.0,3.0,5.0
N209,32.0,40.0,37.0,42.0,33.0,41.0,26.0,31.0,36.0
N210,11.0,18.0,6.0,9.0,11.0,15.0,9.0,13.0,7.0
N211,1.0,2.0,3.0,5.0,5.0,3.0,5.0,8.0,4.0
N218,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
N219,0.0,1.0,2.0,0.0,2.0,4.0,0.0,0.0,4.0
N23X,2.0,2.0,1.0,1.0,3.0,4.0,1.0,1.0,2.0
N250,0.0,3.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
N251,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0
N258,14.0,9.0,14.0,16.0,11.0,9.0,12.0,10.0,18.0
N259,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0
N26X,20.0,25.0,22.0,19.0,13.0,24.0,16.0,9.0,13.0
N270,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
N271,0.0,5.0,4.0,3.0,3.0,3.0,2.0,2.0,1.0
N279,1.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
N280,10.0,7.0,2.0,4.0,4.0,4.0,2.0,4.0,3.0
N281,16.0,23.0,17.0,34.0,31.0,26.0,31.0,35.0,27.0
N288,10.0,13.0,8.0,12.0,14.0,14.0,14.0,23.0,14.0
N289,157.0,122.0,151.0,177.0,151.0,164.0,159.0,178.0,219.0
N300,4.0,5.0,6.0,10.0,14.0,19.0,11.0,16.0,30.0
N301,0.0,0.0,0.0,0.0,1.0,3.0,1.0,1.0,0.0
N302,12.0,7.0,6.0,8.0,7.0,9.0,8.0,8.0,7.0
N304,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0
N308,34.0,29.0,28.0,27.0,38.0,25.0,40.0,55.0,56.0
N309,18.0,18.0,23.0,33.0,21.0,24.0,39.0,43.0,41.0
N312,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
N318,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0
N319,21.0,23.0,15.0,24.0,16.0,19.0,23.0,24.0,17.0
N320,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,1.0
N321,34.0,30.0,36.0,31.0,37.0,37.0,55.0,42.0,51.0
N322,13.0,10.0,7.0,3.0,8.0,6.0,14.0,6.0,5.0
N323,2.0,2.0,0.0,1.0,1.0,0.0,1.0,2.0,0.0
N324,7.0,17.0,12.0,10.0,12.0,14.0,21.0,13.0,18.0
N328,6.0,3.0,3.0,5.0,3.0,5.0,2.0,3.0,4.0
N329,6.0,7.0,4.0,3.0,5.0,7.0,6.0,6.0,6.0
N340,1.0,0.0,0.0,0.0,3.0,2.0,1.0,1.0,0.0
N342,2.0,1.0,1.0,1.0,4.0,1.0,2.0,3.0,1.0
N343,1.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0
N350,0.0,2.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
N351,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
N359,23.0,9.0,18.0,13.0,17.0,16.0,16.0,22.0,10.0
N360,4.0,0.0,3.0,1.0,1.0,2.0,2.0,1.0,2.0
N361,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
N363,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
N368,4.0,3.0,2.0,5.0,1.0,3.0,4.0,6.0,1.0
N369,1.0,0.0,2.0,1.0,1.0,1.0,3.0,2.0,2.0
N390,4829.0,5289.0,5590.0,6245.0,6781.0,5682.0,6414.0,7842.0,8003.0
N391,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
N392,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
N393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
N398,1.0,0.0,0.0,2.0,3.0,3.0,6.0,3.0,3.0
N399,7.0,5.0,6.0,4.0,9.0,7.0,7.0,6.0,7.0
N40X,809.0,818.0,864.0,863.0,895.0,1114.0,1046.0,963.0,857.0
N410,4.0,3.0,2.0,1.0,0.0,7.0,5.0,13.0,5.0
N411,18.0,21.0,16.0,23.0,19.0,33.0,23.0,20.0,21.0
N412,4.0,2.0,0.0,1.0,5.0,0.0,6.0,4.0,8.0
N413,0.0,1.0,3.0,0.0,2.0,0.0,3.0,1.0,2.0
N418,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
N419,42.0,41.0,31.0,28.0,42.0,60.0,49.0,37.0,38.0
N421,1.0,2.0,2.0,0.0,2.0,2.0,5.0,3.0,0.0
N423,0.0,1.0,1.0,1.0,1.0,2.0,0.0,2.0,1.0
N428,3.0,2.0,1.0,4.0,6.0,4.0,2.0,4.0,0.0
N429,48.0,54.0,47.0,35.0,38.0,39.0,47.0,30.0,34.0
N431,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
N432,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
N433,3.0,3.0,2.0,3.0,1.0,0.0,1.0,3.0,1.0
N44X,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
N450,14.0,13.0,11.0,11.0,13.0,13.0,10.0,18.0,17.0
N459,7.0,9.0,10.0,13.0,12.0,12.0,8.0,13.0,14.0
N47X,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
N480,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
N481,3.0,1.0,3.0,5.0,7.0,4.0,4.0,0.0,5.0
N482,10.0,12.0,13.0,16.0,8.0,14.0,10.0,10.0,7.0
N483,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
N485,0.0,0.0,4.0,0.0,3.0,3.0,1.0,1.0,5.0
N486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
N488,2.0,1.0,5.0,2.0,2.0,0.0,6.0,4.0,2.0
N489,2.0,1.0,4.0,4.0,3.0,2.0,3.0,7.0,6.0
N490,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
N492,25.0,34.0,29.0,27.0,30.0,37.0,23.0,24.0,24.0
N498,259.0,265.0,242.0,291.0,273.0,248.0,261.0,250.0,289.0
N499,1.0,9.0,38.0,18.0,18.0,26.0,20.0,19.0,9.0
N501,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
N508,2.0,4.0,4.0,2.0,7.0,3.0,4.0,5.0,5.0
N509,1.0,2.0,1.0,3.0,6.0,3.0,5.0,2.0,0.0
N600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
N601,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
N603,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
N61X,7.0,10.0,4.0,2.0,3.0,8.0,2.0,8.0,9.0
N63X,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
N641,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
N649,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0
N700,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0
N701,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
N709,16.0,22.0,22.0,21.0,22.0,13.0,31.0,21.0,25.0
N710,0.0,0.0,0.0,1.0,2.0,1.0,3.0,1.0,1.0
N719,20.0,28.0,18.0,16.0,28.0,11.0,18.0,20.0,22.0
N72X,9.0,6.0,6.0,6.0,6.0,5.0,5.0,6.0,4.0
N730,0.0,1.0,2.0,0.0,2.0,0.0,0.0,1.0,0.0
N731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
N732,25.0,24.0,16.0,18.0,21.0,17.0,10.0,19.0,21.0
N733,1.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0
N734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
N735,1.0,1.0,3.0,1.0,1.0,1.0,6.0,2.0,1.0
N736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
N738,1.0,4.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0
N739,56.0,70.0,56.0,82.0,79.0,83.0,97.0,87.0,96.0
N751,0.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,1.0
N758,6.0,4.0,3.0,1.0,4.0,1.0,2.0,2.0,4.0
N760,3.0,10.0,4.0,4.0,9.0,7.0,3.0,5.0,8.0
N761,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
N762,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0
N764,9.0,4.0,6.0,10.0,2.0,7.0,1.0,7.0,6.0
N768,60.0,45.0,65.0,63.0,73.0,64.0,61.0,74.0,59.0
N800,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0
N801,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
N803,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
N805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
N809,2.0,3.0,3.0,1.0,5.0,5.0,3.0,3.0,3.0
N811,11.0,8.0,5.0,4.0,7.0,5.0,4.0,8.0,7.0
N812,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
N813,0.0,0.0,0.0,2.0,0.0,3.0,0.0,1.0,1.0
N814,11.0,11.0,5.0,8.0,3.0,6.0,9.0,3.0,1.0
N816,2.0,2.0,2.0,0.0,0.0,0.0,3.0,2.0,0.0
N818,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,2.0
N819,2.0,0.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0
N820,0.0,2.0,2.0,1.0,1.0,3.0,0.0,2.0,5.0
N821,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0
N822,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
N823,31.0,34.0,14.0,13.0,33.0,24.0,24.0,21.0,42.0
N824,1.0,1.0,1.0,2.0,3.0,4.0,2.0,2.0,2.0
N825,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0
N828,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0
N829,1.0,2.0,1.0,5.0,2.0,1.0,1.0,1.0,1.0
N830,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
N831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
N832,17.0,21.0,16.0,13.0,19.0,21.0,9.0,14.0,23.0
N835,2.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0,2.0
N838,1.0,2.0,3.0,2.0,2.0,2.0,5.0,1.0,3.0
N839,0.0,2.0,1.0,3.0,3.0,7.0,5.0,4.0,4.0
N849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
N850,2.0,0.0,2.0,1.0,0.0,0.0,3.0,2.0,1.0
N851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
N855,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
N857,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
N858,0.0,1.0,4.0,4.0,3.0,2.0,0.0,4.0,9.0
N859,11.0,14.0,9.0,12.0,6.0,10.0,8.0,7.0,10.0
N872,0.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,1.0
N879,0.0,1.0,1.0,1.0,0.0,1.0,2.0,1.0,2.0
N888,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
N893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
N898,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
N899,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
N903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
N909,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
N920,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
N921,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
N938,1.0,2.0,4.0,2.0,1.0,3.0,2.0,3.0,3.0
N939,28.0,12.0,10.0,12.0,17.0,12.0,19.0,16.0,18.0
N948,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
N949,1.0,2.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0
N950,0.0,0.0,1.0,0.0,1.0,2.0,3.0,0.0,2.0
N951,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
N959,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
O000,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
O001,15.0,16.0,19.0,16.0,17.0,21.0,20.0,14.0,20.0
O002,0.0,0.0,2.0,1.0,1.0,2.0,2.0,0.0,0.0
O008,9.0,4.0,5.0,2.0,4.0,8.0,2.0,9.0,2.0
O009,15.0,13.0,9.0,10.0,8.0,14.0,9.0,10.0,15.0
O010,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
O011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
O019,3.0,4.0,1.0,2.0,1.0,0.0,1.0,3.0,1.0
O020,0.0,1.0,4.0,1.0,3.0,0.0,2.0,3.0,0.0
O021,3.0,1.0,2.0,4.0,4.0,6.0,0.0,5.0,5.0
O030,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
O031,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
O034,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
O035,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
O036,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0
O046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
O050,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O051,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
